issued_at,issued_day,model,target_ts,horizon,point,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
2026-09-08T11:28:12Z,2026-09-08,persistence,2026-09-09,2,24.2000,20.3900,21.7000,22.6000,23.5000,24.2000,25.0000,25.8000,26.8000,28.0000
2026-09-09T11:33:48Z,2026-09-09,persistence,2026-09-09,1,21.4000,18.8100,19.8000,20.4000,20.9000,21.4000,21.9000,22.4000,23.0000,24.0000
2026-09-03T11:25:26Z,2026-09-03,seasonal_naive,2026-09-09,7,17.6000,,,,,,,,,
2026-09-04T11:28:01Z,2026-09-04,seasonal_naive,2026-09-09,6,17.6000,,,,,,,,,
2026-09-05T10:44:54Z,2026-09-05,seasonal_naive,2026-09-09,5,17.6000,,,,,,,,,
2026-09-06T11:05:59Z,2026-09-06,seasonal_naive,2026-09-09,4,17.6000,,,,,,,,,
2026-09-07T12:45:44Z,2026-09-07,seasonal_naive,2026-09-09,3,17.6000,,,,,,,,,
2026-09-08T11:28:12Z,2026-09-08,seasonal_naive,2026-09-09,2,17.6000,,,,,,,,,
2026-09-09T11:33:48Z,2026-09-09,seasonal_naive,2026-09-09,1,17.6000,,,,,,,,,
2026-09-03T11:25:26Z,2026-09-03,tabicl,2026-09-09,7,19.1475,14.7775,16.4743,17.5494,18.3857,19.1129,19.8369,20.6910,21.8685,23.6164
2026-09-04T11:28:01Z,2026-09-04,tabicl,2026-09-09,6,20.4736,15.7527,17.3924,18.5407,19.4955,20.3340,21.2019,22.2019,23.5481,25.4804
2026-09-05T10:44:54Z,2026-09-05,tabicl,2026-09-09,5,22.1423,17.3253,18.9530,20.1789,21.1863,22.0595,22.9315,23.9044,25.2280,27.1997
2026-09-06T11:05:59Z,2026-09-06,tabicl,2026-09-09,4,20.0199,16.2977,17.6567,18.6139,19.3317,20.0082,20.6800,21.4771,22.4433,23.8424
2026-09-07T12:45:44Z,2026-09-07,tabicl,2026-09-09,3,20.5661,17.2867,18.4550,19.2887,19.9385,20.5336,21.1305,21.8058,22.6971,23.9993
2026-09-08T11:28:12Z,2026-09-08,tabicl,2026-09-09,2,22.9868,19.3233,20.5227,21.4490,22.2197,22.9121,23.6145,24.3713,25.3860,26.8450
2026-09-09T11:33:48Z,2026-09-09,tabicl,2026-09-09,1,21.2003,18.5505,19.4775,20.1710,20.6760,21.1461,21.6234,22.1932,22.9102,23.9360
2026-09-04T11:28:01Z,2026-09-04,climatology,2026-09-10,7,18.2667,14.5600,15.6600,16.2600,16.5600,17.8000,18.5200,18.9000,22.0600,24.4200
2026-09-05T10:44:54Z,2026-09-05,climatology,2026-09-10,6,18.2667,14.5600,15.6600,16.2600,16.5600,17.8000,18.5200,18.9000,22.0600,24.4200
2026-09-06T11:05:59Z,2026-09-06,climatology,2026-09-10,5,18.3324,14.5900,15.7400,16.2900,16.6400,17.9000,18.5800,19.2800,21.8400,24.3800
2026-09-07T12:45:44Z,2026-09-07,climatology,2026-09-10,4,18.4286,14.6200,15.8200,16.3200,16.7200,18.0000,18.6400,19.8400,21.8600,24.3400
2026-09-08T11:28:12Z,2026-09-08,climatology,2026-09-10,3,18.5889,14.6500,15.9000,16.3500,16.8000,18.2000,18.7000,20.2500,22.5000,24.3500
2026-09-09T11:33:48Z,2026-09-09,climatology,2026-09-10,2,18.6649,14.6800,15.9200,16.3800,17.1200,18.4000,18.7000,20.6800,22.3400,24.3200
2026-09-10T11:31:07Z,2026-09-10,climatology,2026-09-10,1,18.6211,14.7100,15.9400,16.4000,16.9600,18.2000,18.7000,20.4500,22.1800,24.2900
2026-09-04T11:28:01Z,2026-09-04,persistence,2026-09-10,7,22.9000,17.1000,19.4000,20.7000,21.8000,22.9000,23.9000,25.1000,26.6000,28.7000
2026-09-05T10:44:54Z,2026-09-05,persistence,2026-09-10,6,23.9000,18.2000,20.5000,21.9600,22.8800,23.8000,25.0000,26.1000,27.6000,29.6000
2026-09-06T11:05:59Z,2026-09-06,persistence,2026-09-10,5,20.5000,15.1000,17.1000,18.5000,19.6000,20.6000,21.5000,22.6000,24.1000,25.9000
2026-09-07T12:45:44Z,2026-09-07,persistence,2026-09-10,4,21.7000,16.6600,18.4000,19.7000,20.8400,21.8000,22.7000,23.8000,24.9000,26.9000
2026-09-08T11:28:12Z,2026-09-08,persistence,2026-09-10,3,24.2000,19.5800,21.3000,22.5000,23.4200,24.3000,25.1000,26.0000,27.2000,28.8000
2026-09-09T11:33:48Z,2026-09-09,persistence,2026-09-10,2,21.4000,17.6000,18.9000,19.8000,20.7000,21.4000,22.2000,23.0000,24.0000,25.2000
2026-09-10T11:31:07Z,2026-09-10,persistence,2026-09-10,1,17.0000,14.4000,15.4000,16.0000,16.5000,17.0000,17.5000,18.0000,18.6000,19.6000
2026-09-04T11:28:01Z,2026-09-04,seasonal_naive,2026-09-10,7,16.4000,,,,,,,,,
2026-09-05T10:44:54Z,2026-09-05,seasonal_naive,2026-09-10,6,16.4000,,,,,,,,,
2026-09-06T11:05:59Z,2026-09-06,seasonal_naive,2026-09-10,5,16.4000,,,,,,,,,
2026-09-07T12:45:44Z,2026-09-07,seasonal_naive,2026-09-10,4,16.4000,,,,,,,,,
2026-09-08T11:28:12Z,2026-09-08,seasonal_naive,2026-09-10,3,16.4000,,,,,,,,,
2026-09-09T11:33:48Z,2026-09-09,seasonal_naive,2026-09-10,2,16.4000,,,,,,,,,
2026-09-10T11:31:07Z,2026-09-10,seasonal_naive,2026-09-10,1,16.4000,,,,,,,,,
2026-09-04T11:28:01Z,2026-09-04,tabicl,2026-09-10,7,20.3497,15.4263,17.1371,18.3343,19.3355,20.2104,21.1138,22.1492,23.5446,25.5686
2026-09-05T10:44:54Z,2026-09-05,tabicl,2026-09-10,6,21.8326,16.6719,18.4432,19.7491,20.8270,21.7593,22.6924,23.7311,25.1349,27.2280
2026-09-06T11:05:59Z,2026-09-06,tabicl,2026-09-10,5,20.0479,16.0526,17.5409,18.5545,19.3221,20.0431,20.7629,21.6116,22.6385,24.1259
2026-09-07T12:45:44Z,2026-09-07,tabicl,2026-09-10,4,20.4399,16.8675,18.1650,19.0720,19.7769,20.4204,21.0661,21.7943,22.7430,24.1373
2026-09-08T11:28:12Z,2026-09-08,tabicl,2026-09-10,3,22.4966,18.4058,19.7492,20.7670,21.6162,22.3817,23.1658,24.0353,25.1923,26.8419
2026-09-09T11:33:48Z,2026-09-09,tabicl,2026-09-10,2,21.0528,17.9306,19.0174,19.8213,20.4296,20.9957,21.5655,22.2422,23.0841,24.2904
2026-09-10T11:31:07Z,2026-09-10,tabicl,2026-09-10,1,17.0819,14.4287,15.4072,16.0741,16.5577,17.0309,17.5286,18.1250,18.8666,19.8825
2026-09-05T10:44:54Z,2026-09-05,climatology,2026-09-11,7,17.8727,12.5800,15.0800,15.9600,16.3800,17.6000,18.5200,18.9000,20.8400,23.8400
2026-09-06T11:05:59Z,2026-09-06,climatology,2026-09-11,6,17.8727,12.5800,15.0800,15.9600,16.3800,17.6000,18.5200,18.9000,20.8400,23.8400
2026-09-07T12:45:44Z,2026-09-07,climatology,2026-09-11,5,17.9853,12.8200,15.1200,15.9900,16.4000,17.7000,18.5800,19.2000,21.5200,23.7100
2026-09-08T11:28:12Z,2026-09-08,climatology,2026-09-11,4,18.1629,13.0600,15.1600,16.0400,16.4000,17.8000,18.6400,19.2000,21.8600,24.1600
2026-09-09T11:33:48Z,2026-09-09,climatology,2026-09-11,3,18.2528,13.3000,15.2000,16.1000,16.4000,17.9000,18.7000,19.6000,21.7000,24.1500
2026-09-10T11:31:07Z,2026-09-10,climatology,2026-09-11,2,18.2189,13.5400,15.2600,16.1600,16.5600,17.8000,18.6600,19.3600,21.6400,24.1400
2026-09-11T11:32:53Z,2026-09-11,climatology,2026-09-11,1,18.1763,13.7800,15.3200,16.2100,16.5600,17.7000,18.6200,19.2000,21.5800,24.1300
2026-09-05T10:44:54Z,2026-09-05,persistence,2026-09-11,7,23.9000,18.1000,20.4000,21.7000,22.8000,23.9000,24.9000,26.1000,27.6000,29.7000
2026-09-06T11:05:59Z,2026-09-06,persistence,2026-09-11,6,20.5000,14.8000,17.1000,18.5900,19.5000,20.4000,21.5800,22.7000,24.2000,26.2000
2026-09-07T12:45:44Z,2026-09-07,persistence,2026-09-11,5,21.7000,16.3000,18.3000,19.7000,20.8000,21.8000,22.7000,23.8000,25.3000,27.1000
2026-09-08T11:28:12Z,2026-09-08,persistence,2026-09-11,4,24.2000,19.1700,20.9000,22.2000,23.3800,24.3000,25.2000,26.2900,27.4000,29.4000
2026-09-09T11:33:48Z,2026-09-09,persistence,2026-09-11,3,21.4000,16.7900,18.5000,19.7000,20.6600,21.5000,22.3000,23.2000,24.4000,26.0000
2026-09-10T11:31:07Z,2026-09-10,persistence,2026-09-11,2,17.0000,13.1100,14.5000,15.4000,16.3000,17.0000,17.8000,18.6000,19.6000,20.8000
2026-09-11T11:32:53Z,2026-09-11,persistence,2026-09-11,1,16.6000,14.0000,15.0000,15.6000,16.1000,16.6000,17.1000,17.6000,18.2000,19.2000
2026-09-05T10:44:54Z,2026-09-05,seasonal_naive,2026-09-11,7,15.9000,,,,,,,,,
2026-09-06T11:05:59Z,2026-09-06,seasonal_naive,2026-09-11,6,15.9000,,,,,,,,,
2026-09-07T12:45:44Z,2026-09-07,seasonal_naive,2026-09-11,5,15.9000,,,,,,,,,
2026-09-08T11:28:12Z,2026-09-08,seasonal_naive,2026-09-11,4,15.9000,,,,,,,,,
2026-09-09T11:33:48Z,2026-09-09,seasonal_naive,2026-09-11,3,15.9000,,,,,,,,,
2026-09-10T11:31:07Z,2026-09-10,seasonal_naive,2026-09-11,2,15.9000,,,,,,,,,
2026-09-11T11:32:53Z,2026-09-11,seasonal_naive,2026-09-11,1,15.9000,,,,,,,,,
2026-09-05T10:44:54Z,2026-09-05,tabicl,2026-09-11,7,21.8858,16.3807,18.2848,19.6622,20.8036,21.7852,22.7759,23.8923,25.4023,27.6758
2026-09-06T11:05:59Z,2026-09-06,tabicl,2026-09-11,6,20.0960,15.8424,17.4520,18.5133,19.3274,20.0917,20.8561,21.7533,22.8407,24.4174
2026-09-07T12:45:44Z,2026-09-07,tabicl,2026-09-11,5,20.4191,16.6107,18.0193,18.9793,19.7243,20.4030,21.0819,21.8523,22.8498,24.3254
2026-09-08T11:28:12Z,2026-09-08,tabicl,2026-09-11,4,22.1922,17.7952,19.2596,20.3422,21.2455,22.0610,22.8984,23.8392,25.0789,26.8422
2026-09-09T11:33:48Z,2026-09-09,tabicl,2026-09-11,3,21.0437,17.4666,18.7340,19.6461,20.3460,20.9942,21.6383,22.4065,23.3661,24.7393
2026-09-10T11:31:07Z,2026-09-10,tabicl,2026-09-11,2,17.0896,13.7885,15.0448,15.8717,16.4902,17.0778,17.6785,18.4053,19.2820,20.4721
2026-09-11T11:32:53Z,2026-09-11,tabicl,2026-09-11,1,16.9895,14.6665,15.4860,16.0491,16.4428,16.8402,17.2849,17.8287,18.5420,19.5522
2026-09-06T11:05:59Z,2026-09-06,climatology,2026-09-12,7,17.6667,12.5600,14.8800,15.7400,16.3800,16.8000,18.5200,18.9000,20.1200,22.7400
2026-09-07T12:45:44Z,2026-09-07,climatology,2026-09-12,6,17.6667,12.5600,14.8800,15.7400,16.3800,16.8000,18.5200,18.9000,20.1200,22.7400
2026-09-08T11:28:12Z,2026-09-08,climatology,2026-09-12,5,17.8588,12.7900,14.9200,15.8600,16.4000,17.2000,18.5800,19.2000,20.6800,23.7800
2026-09-09T11:33:48Z,2026-09-09,climatology,2026-09-12,4,17.9600,13.0200,14.9600,15.9600,16.4000,17.6000,18.6400,19.2000,21.4000,23.6400
2026-09-10T11:31:07Z,2026-09-10,climatology,2026-09-12,3,17.9333,13.2500,15.0000,16.0500,16.4000,17.3000,18.6000,19.2000,21.4000,23.5000
2026-09-11T11:32:53Z,2026-09-11,climatology,2026-09-12,2,17.8973,13.4800,15.0400,16.1400,16.4400,17.0000,18.5600,19.2000,21.1600,23.3600
2026-09-12T10:57:33Z,2026-09-12,climatology,2026-09-12,1,17.9421,13.7100,15.0800,16.2100,16.4800,17.3000,18.6200,19.2000,20.9200,23.2200
2026-09-06T11:05:59Z,2026-09-06,persistence,2026-09-12,7,20.5000,14.7000,17.0000,18.3000,19.4000,20.5000,21.5000,22.7000,24.2000,26.3000
2026-09-07T12:45:44Z,2026-09-07,persistence,2026-09-12,6,21.7000,16.0000,18.3000,19.8000,20.7000,21.6000,22.8000,23.9000,25.4000,27.4000
2026-09-08T11:28:12Z,2026-09-08,persistence,2026-09-12,5,24.2000,18.8000,20.8000,22.2000,23.3000,24.3000,25.2000,26.3200,27.8000,29.6000
2026-09-09T11:33:48Z,2026-09-09,persistence,2026-09-12,4,21.4000,16.3800,18.1000,19.4000,20.5200,21.5000,22.4000,23.4600,24.6000,26.6000
2026-09-10T11:31:07Z,2026-09-10,persistence,2026-09-12,3,17.0000,12.3000,14.1000,15.3000,16.2000,17.1000,17.9000,18.8000,20.0000,21.6000
2026-09-11T11:32:53Z,2026-09-11,persistence,2026-09-12,2,16.6000,12.7000,14.1000,15.0000,15.9000,16.6000,17.4000,18.2000,19.2000,20.4000
2026-09-12T10:57:33Z,2026-09-12,persistence,2026-09-12,1,19.6000,17.0000,18.0000,18.6000,19.1000,19.6000,20.1000,20.6000,21.2000,22.2000
2026-09-06T11:05:59Z,2026-09-06,seasonal_naive,2026-09-12,7,15.5000,,,,,,,,,
2026-09-07T12:45:44Z,2026-09-07,seasonal_naive,2026-09-12,6,15.5000,,,,,,,,,
2026-09-08T11:28:12Z,2026-09-08,seasonal_naive,2026-09-12,5,15.5000,,,,,,,,,
2026-09-09T11:33:48Z,2026-09-09,seasonal_naive,2026-09-12,4,15.5000,,,,,,,,,
2026-09-10T11:31:07Z,2026-09-10,seasonal_naive,2026-09-12,3,15.5000,,,,,,,,,
2026-09-11T11:32:53Z,2026-09-11,seasonal_naive,2026-09-12,2,15.5000,,,,,,,,,
2026-09-12T10:57:33Z,2026-09-12,seasonal_naive,2026-09-12,1,15.5000,,,,,,,,,
2026-09-06T11:05:59Z,2026-09-06,tabicl,2026-09-12,7,20.1202,15.6193,17.3369,18.4453,19.3074,20.1152,20.9213,21.8643,23.0138,24.6799
2026-09-07T12:45:44Z,2026-09-07,tabicl,2026-09-12,6,20.3861,16.3769,17.8746,18.8750,19.6544,20.3649,21.0763,21.8864,22.9343,24.4896
2026-09-08T11:28:12Z,2026-09-08,tabicl,2026-09-12,5,21.9679,17.4140,18.9441,20.0595,20.9922,21.8286,22.6914,23.6639,24.9424,26.7565
2026-09-09T11:33:48Z,2026-09-09,tabicl,2026-09-12,4,20.8112,16.9788,18.3570,19.3274,20.0787,20.7674,21.4643,22.2805,23.2989,24.7521
2026-09-10T11:31:07Z,2026-09-10,tabicl,2026-09-12,3,17.3694,13.6221,15.0559,15.9859,16.6984,17.3727,18.0572,18.8762,19.8483,21.1737
2026-09-11T11:32:53Z,2026-09-11,tabicl,2026-09-12,2,17.1517,14.3730,15.3221,15.9803,16.4855,16.9911,17.5368,18.2030,19.0347,20.1929
2026-09-12T10:57:33Z,2026-09-12,tabicl,2026-09-12,1,19.5589,16.5512,17.5676,18.3346,18.9708,19.5463,20.0486,20.6465,21.4529,22.6122
2026-09-07T12:45:44Z,2026-09-07,climatology,2026-09-13,7,17.4212,12.5600,14.8800,15.6800,16.2800,16.5000,18.2600,18.7000,19.2000,22.0400
2026-09-08T11:28:12Z,2026-09-08,climatology,2026-09-13,6,17.4212,12.5600,14.8800,15.6800,16.2800,16.5000,18.2600,18.7000,19.2000,22.0400
2026-09-09T11:33:48Z,2026-09-09,climatology,2026-09-13,5,17.5382,12.7900,14.9200,15.7700,16.3200,17.0500,18.4400,18.7200,19.5200,22.1700
2026-09-10T11:31:07Z,2026-09-10,climatology,2026-09-13,4,17.5229,13.0200,14.9600,15.8200,16.3600,17.0000,18.3200,18.7000,19.3600,22.0600
2026-09-11T11:32:53Z,2026-09-11,climatology,2026-09-13,3,17.4972,13.2500,15.0000,15.8500,16.4000,16.8000,18.2000,18.7000,19.2000,21.9500
2026-09-12T10:57:33Z,2026-09-12,climatology,2026-09-13,2,17.5541,13.4800,15.0400,15.8800,16.4000,17.0000,18.3800,18.7400,19.5200,21.8400
2026-09-13T12:03:14Z,2026-09-13,climatology,2026-09-13,1,17.6289,13.7100,15.0800,15.9300,16.4000,17.3000,18.5200,18.8800,19.8400,21.7300
2026-09-07T12:45:44Z,2026-09-07,persistence,2026-09-13,7,21.7000,15.9000,18.2000,19.5000,20.6000,21.7000,22.7000,23.9000,25.4000,27.5000
2026-09-08T11:28:12Z,2026-09-08,persistence,2026-09-13,6,24.2000,18.5000,20.8000,22.3000,23.2000,24.1000,25.3000,26.4000,27.9000,29.9000
2026-09-09T11:33:48Z,2026-09-09,persistence,2026-09-13,5,21.4000,16.0000,18.0000,19.4000,20.5000,21.5000,22.4000,23.5000,25.0000,26.8000
2026-09-10T11:31:07Z,2026-09-10,persistence,2026-09-13,4,17.0000,11.9900,13.7000,15.0000,16.1000,17.1000,18.0000,19.0300,20.2000,22.2000
2026-09-11T11:32:53Z,2026-09-11,persistence,2026-09-13,3,16.6000,11.9000,13.7000,14.9000,15.8000,16.6500,17.5000,18.4000,19.6000,21.2000
2026-09-12T10:57:33Z,2026-09-12,persistence,2026-09-13,2,19.6000,15.7000,17.1000,18.0000,18.9000,19.6000,20.4000,21.2000,22.2000,23.4000
2026-09-13T12:03:14Z,2026-09-13,persistence,2026-09-13,1,20.4000,17.8000,18.8000,19.4000,19.9000,20.4000,20.9000,21.4000,22.0000,23.0000
2026-09-07T12:45:44Z,2026-09-07,seasonal_naive,2026-09-13,7,15.0000,,,,,,,,,
2026-09-08T11:28:12Z,2026-09-08,seasonal_naive,2026-09-13,6,15.0000,,,,,,,,,
2026-09-09T11:33:48Z,2026-09-09,seasonal_naive,2026-09-13,5,15.0000,,,,,,,,,
2026-09-10T11:31:07Z,2026-09-10,seasonal_naive,2026-09-13,4,15.0000,,,,,,,,,
2026-09-11T11:32:53Z,2026-09-11,seasonal_naive,2026-09-13,3,15.0000,,,,,,,,,
2026-09-12T10:57:33Z,2026-09-12,seasonal_naive,2026-09-13,2,15.0000,,,,,,,,,
2026-09-13T12:03:14Z,2026-09-13,seasonal_naive,2026-09-13,1,15.0000,,,,,,,,,
2026-09-07T12:45:44Z,2026-09-07,tabicl,2026-09-13,7,20.3980,16.2319,17.7972,18.8236,19.6278,20.3632,21.0996,21.9438,23.0400,24.6705
2026-09-08T11:28:12Z,2026-09-08,tabicl,2026-09-13,6,21.8877,17.2291,18.7979,19.9257,20.8748,21.7278,22.6122,23.6113,24.9236,26.7867
2026-09-09T11:33:48Z,2026-09-09,tabicl,2026-09-13,5,20.6980,16.6889,18.1460,19.1496,19.9351,20.6493,21.3793,22.2293,23.2981,24.8212
2026-09-10T11:31:07Z,2026-09-10,tabicl,2026-09-13,4,17.7280,13.6553,15.2140,16.2149,16.9986,17.7355,18.4885,19.3727,20.4134,21.8370
2026-09-11T11:32:53Z,2026-09-11,tabicl,2026-09-13,3,17.5221,14.3065,15.3945,16.1452,16.7572,17.3676,18.0001,18.7656,19.7036,21.0034
2026-09-12T10:57:33Z,2026-09-12,tabicl,2026-09-13,2,19.5072,16.0433,17.1653,18.0335,18.7469,19.4207,20.0476,20.8020,21.7551,23.1131
2026-09-13T12:03:14Z,2026-09-13,tabicl,2026-09-13,1,20.6351,17.7994,18.8065,19.5523,20.1135,20.6163,21.0816,21.6316,22.3798,23.4534
2026-09-08T11:28:12Z,2026-09-08,climatology,2026-09-14,7,17.1697,12.5600,14.8800,15.6800,16.2800,16.5000,18.0400,18.6400,19.0800,20.4400
2026-09-09T11:33:48Z,2026-09-09,climatology,2026-09-14,6,17.1697,12.5600,14.8800,15.6800,16.2800,16.5000,18.0400,18.6400,19.0800,20.4400
2026-09-10T11:31:07Z,2026-09-10,climatology,2026-09-14,5,17.1647,12.7900,14.9200,15.7700,16.3200,16.7500,17.9200,18.6100,19.0200,20.4100
2026-09-11T11:32:53Z,2026-09-11,climatology,2026-09-14,4,17.1486,13.0200,14.9600,15.8200,16.3600,16.6000,17.7600,18.5200,18.9600,20.3800
2026-09-12T10:57:33Z,2026-09-12,climatology,2026-09-14,3,17.2167,13.2500,15.0000,15.8500,16.4000,16.8000,18.0000,18.6500,19.2000,20.3500
2026-09-13T12:03:14Z,2026-09-13,climatology,2026-09-14,2,17.3027,13.4800,15.0400,15.8800,16.4000,17.0000,18.1200,18.7000,19.2000,20.4400
2026-09-14T13:01:16Z,2026-09-14,climatology,2026-09-14,1,17.4184,13.7100,15.0800,15.9300,16.4000,17.0000,18.2000,18.7000,19.4400,20.8600
2026-09-08T11:28:12Z,2026-09-08,persistence,2026-09-14,7,24.2000,18.4000,20.7000,22.0000,23.1000,24.2000,25.2000,26.4000,27.9000,30.0000
2026-09-09T11:33:48Z,2026-09-09,persistence,2026-09-14,6,21.4000,15.7000,18.0000,19.5000,20.4000,21.3000,22.5000,23.6000,25.1000,27.1000
2026-09-10T11:31:07Z,2026-09-10,persistence,2026-09-14,5,17.0000,11.6000,13.6000,15.0000,16.1000,17.1000,18.0000,19.1000,20.6000,22.4000
2026-09-11T11:32:53Z,2026-09-11,persistence,2026-09-14,4,16.6000,11.5000,13.3000,14.6000,15.7000,16.7000,17.6000,18.6000,19.8000,21.8000
2026-09-12T10:57:33Z,2026-09-12,persistence,2026-09-14,3,19.6000,14.9000,16.7000,17.9000,18.8000,19.6000,20.5000,21.4000,22.6000,24.2000
2026-09-13T12:03:14Z,2026-09-13,persistence,2026-09-14,2,20.4000,16.5000,17.9000,18.8000,19.7000,20.4000,21.2000,22.0000,23.0000,24.2000
2026-09-14T13:01:16Z,2026-09-14,persistence,2026-09-14,1,21.7000,19.1000,20.1000,20.7000,21.2000,21.7000,22.2000,22.7000,23.3000,24.3000
2026-09-08T11:28:12Z,2026-09-08,seasonal_naive,2026-09-14,7,16.2000,,,,,,,,,
2026-09-09T11:33:48Z,2026-09-09,seasonal_naive,2026-09-14,6,16.2000,,,,,,,,,
2026-09-10T11:31:07Z,2026-09-10,seasonal_naive,2026-09-14,5,16.2000,,,,,,,,,
2026-09-11T11:32:53Z,2026-09-11,seasonal_naive,2026-09-14,4,16.2000,,,,,,,,,
2026-09-12T10:57:33Z,2026-09-12,seasonal_naive,2026-09-14,3,16.2000,,,,,,,,,
2026-09-13T12:03:14Z,2026-09-13,seasonal_naive,2026-09-14,2,16.2000,,,,,,,,,
2026-09-14T13:01:16Z,2026-09-14,seasonal_naive,2026-09-14,1,16.2000,,,,,,,,,
2026-09-08T11:28:12Z,2026-09-08,tabicl,2026-09-14,7,22.0338,17.2842,18.8732,20.0104,20.9790,21.8421,22.7419,23.7618,25.1167,27.0703
2026-09-09T11:33:48Z,2026-09-09,tabicl,2026-09-14,6,20.8189,16.7424,18.2147,19.2136,20.0096,20.7438,21.4867,22.3569,23.4540,25.0198
2026-09-10T11:31:07Z,2026-09-10,tabicl,2026-09-14,5,18.2282,13.9119,15.5429,16.5968,17.4353,18.2293,19.0294,19.9586,21.0537,22.5532
2026-09-11T11:32:53Z,2026-09-11,tabicl,2026-09-14,4,18.2542,14.6022,15.8278,16.6787,17.3981,18.1175,18.8338,19.6777,20.7106,22.1242
2026-09-12T10:57:33Z,2026-09-12,tabicl,2026-09-14,3,19.3757,15.5924,16.8176,17.7512,18.5153,19.2499,19.9486,20.7853,21.8297,23.3030
2026-09-13T12:03:14Z,2026-09-13,tabicl,2026-09-14,2,20.7770,17.3360,18.4895,19.3813,20.0674,20.6878,21.2781,21.9924,22.9304,24.2618
2026-09-14T13:01:16Z,2026-09-14,tabicl,2026-09-14,1,21.6938,18.8914,19.8613,20.5894,21.1348,21.6311,22.1421,22.7004,23.4601,24.5389
2026-09-09T11:33:48Z,2026-09-09,climatology,2026-09-15,7,17.1788,12.5600,14.8800,15.6800,16.3600,17.0000,18.2800,18.7800,19.3200,20.4400
2026-09-10T11:31:07Z,2026-09-10,climatology,2026-09-15,6,17.1788,12.5600,14.8800,15.6800,16.3600,17.0000,18.2800,18.7800,19.3200,20.4400
2026-09-11T11:32:53Z,2026-09-11,climatology,2026-09-15,5,17.1618,12.7900,14.9200,15.7700,16.4000,16.8000,18.2000,18.7200,19.2800,20.4100
2026-09-12T10:57:33Z,2026-09-12,climatology,2026-09-15,4,17.2314,13.0200,14.9600,15.8200,16.4000,17.0000,18.3600,18.8600,19.4400,20.3800
2026-09-13T12:03:14Z,2026-09-13,climatology,2026-09-15,3,17.3194,13.2500,15.0000,15.8500,16.4000,17.5000,18.6000,19.0500,19.6000,20.4500
2026-09-14T13:01:16Z,2026-09-14,climatology,2026-09-15,2,17.4378,13.4800,15.0400,15.8800,16.4400,18.0000,18.6600,19.2000,19.8400,20.6200
2026-09-15T11:53:38Z,2026-09-15,climatology,2026-09-15,1,17.5947,13.7100,15.0800,15.9300,16.4800,18.1000,18.7000,19.2000,20.0800,21.0700
2026-09-09T11:33:48Z,2026-09-09,persistence,2026-09-15,7,21.4000,15.6000,17.9000,19.2000,20.3000,21.4500,22.4000,23.6000,25.1000,27.2000
2026-09-10T11:31:07Z,2026-09-10,persistence,2026-09-15,6,17.0000,11.3000,13.6000,15.1000,16.0000,16.9000,18.1000,19.2000,20.7000,22.7000
2026-09-11T11:32:53Z,2026-09-11,persistence,2026-09-15,5,16.6000,11.2000,13.2000,14.6000,15.7000,16.7000,17.6000,18.7000,20.2000,22.0000
2026-09-12T10:57:33Z,2026-09-12,persistence,2026-09-15,4,19.6000,14.5100,16.3000,17.6000,18.7000,19.7000,20.6000,21.6000,22.8000,24.8000
2026-09-13T12:03:14Z,2026-09-13,persistence,2026-09-15,3,20.4000,15.7000,17.5000,18.7000,19.6000,20.4500,21.3000,22.2000,23.4000,25.0000
2026-09-14T13:01:16Z,2026-09-14,persistence,2026-09-15,2,21.7000,17.8000,19.2000,20.1000,21.0000,21.7000,22.5000,23.3000,24.3000,25.5000
2026-09-15T11:53:38Z,2026-09-15,persistence,2026-09-15,1,23.4000,20.8000,21.8000,22.4000,22.9000,23.4000,23.9000,24.4000,25.0000,26.0000
2026-09-09T11:33:48Z,2026-09-09,seasonal_naive,2026-09-15,7,18.0000,,,,,,,,,
2026-09-10T11:31:07Z,2026-09-10,seasonal_naive,2026-09-15,6,18.0000,,,,,,,,,
2026-09-11T11:32:53Z,2026-09-11,seasonal_naive,2026-09-15,5,18.0000,,,,,,,,,
2026-09-12T10:57:33Z,2026-09-12,seasonal_naive,2026-09-15,4,18.0000,,,,,,,,,
2026-09-13T12:03:14Z,2026-09-13,seasonal_naive,2026-09-15,3,18.0000,,,,,,,,,
2026-09-14T13:01:16Z,2026-09-14,seasonal_naive,2026-09-15,2,18.0000,,,,,,,,,
2026-09-15T11:53:38Z,2026-09-15,seasonal_naive,2026-09-15,1,18.0000,,,,,,,,,
2026-09-09T11:33:48Z,2026-09-09,tabicl,2026-09-15,7,20.7852,16.6097,18.1223,19.1268,19.9359,20.6876,21.4495,22.3441,23.4791,25.1030
2026-09-10T11:31:07Z,2026-09-10,tabicl,2026-09-15,6,18.4030,13.8383,15.5745,16.6880,17.5789,18.4101,19.2536,20.2199,21.3638,22.9414
2026-09-11T11:32:53Z,2026-09-11,tabicl,2026-09-15,5,18.5819,14.5191,15.9232,16.8720,17.6771,18.4611,19.2441,20.1515,21.2684,22.8131
2026-09-12T10:57:33Z,2026-09-12,tabicl,2026-09-15,4,19.2861,15.2638,16.5913,17.5679,18.3747,19.1456,19.8879,20.7791,21.8830,23.4514
